"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.883390900E-1,-4.781440645E-2,4.457950592E-2,-4.536819458E-2
8.983488560E-1,1.644447446E-3,5.393946171E-2,-2.454757690E-2
9.083586210E-1,-1.646807417E-2,2.368158102E-2,-2.367019653E-2
9.183989050E-1,3.155898303E-2,2.157449722E-3,-4.170513153E-2
9.284086700E-1,-6.300989538E-3,2.642858028E-2,-7.328319550E-2
9.384489540E-1,-1.158855855E-3,2.695447206E-2,4.196739197E-2
9.484587190E-1,-1.045300066E-2,-3.848433495E-2,1.329326630E-2
9.584990020E-1,1.319150627E-2,-3.634899855E-2,-5.367279053E-3
9.685087680E-1,-1.500196010E-2,-3.870093822E-2,2.875995636E-2
9.786406040E-1,8.617881685E-3,-1.676791906E-2,3.395557404E-2
9.886808870E-1,2.142628655E-2,-4.314184189E-3,4.840850830E-2
1.003573465E0,1.915740967E-2,3.355276585E-2,1.560783386E-2
1.018557596E0,-1.444359124E-2,4.389232397E-2,3.106212616E-2
1.028658914E0,-2.339538187E-2,-9.718537331E-3,-2.077102661E-2
1.038699198E0,-2.686417103E-2,3.140270710E-3,-2.880382538E-2
1.048708963E0,-2.052676678E-2,-3.647506237E-3,6.712532043E-2
1.058718729E0,-4.838994890E-2,-5.230963230E-3,-4.023551941E-3
1.068728495E0,-1.019288227E-2,4.113262892E-2,6.772613525E-2
1.078768778E0,8.708819747E-3,3.139191866E-2,3.919792175E-2
1.088778543E0,3.714876994E-2,1.320952177E-2,1.771926880E-3
1.098788309E0,2.286536247E-2,5.416226387E-2,5.973720551E-2
1.108798075E0,-1.554470137E-2,4.868286848E-2,-2.976799011E-2
1.118838358E0,1.236194000E-2,-1.657754183E-2,-2.764797211E-2
1.128848123E0,-9.258455038E-2,-5.326688290E-3,-6.325244904E-2
1.138888407E0,-3.035674989E-2,4.976749420E-3,-1.320171356E-2
1.148898172E0,7.075801492E-3,2.361750603E-2,-2.060222626E-2
1.158907938E0,-1.457629353E-2,3.138142824E-2,-3.747177124E-2
1.168948221E0,-2.120558918E-2,-2.777558565E-2,-2.081394196E-2
1.178957987E0,-5.442818999E-2,-4.325252771E-2,3.290748596E-2
1.188967752E0,-1.059033722E-2,-5.950331688E-3,5.882263184E-3
1.199008036E0,9.722650051E-3,5.111056566E-2,5.949497223E-2
1.209017801E0,2.410731465E-2,4.214012623E-2,3.662395477E-2
1.219027567E0,5.247667432E-4,1.068139076E-2,9.825706482E-3
1.229067850E0,-3.239198774E-2,-1.604557037E-2,-7.352828979E-2
1.239077616E0,-1.293175668E-2,6.551921368E-2,-1.782798767E-2
1.249087381E0,-1.708887517E-2,1.758813858E-2,-1.533412933E-2
1.259127664E0,-6.809647381E-2,-6.072640419E-3,3.449440002E-2
1.269137430E0,-8.818456531E-2,3.737533092E-2,6.427288055E-2
1.279147196E0,-3.684302792E-2,2.419197559E-2,2.800369263E-2
1.289187479E0,-3.855974972E-2,2.710342407E-2,3.014659882E-2
1.299197245E0,1.111355424E-2,5.504596233E-2,6.552600861E-2
1.309237528E0,3.143753856E-3,8.342504501E-3,3.423309326E-2
1.319247293E0,2.301186696E-2,5.723750591E-2,-4.362964630E-2
1.329257059E0,4.182628915E-2,1.564979553E-2,7.463455200E-3
1.339297342E0,-2.147839218E-2,2.178168297E-2,5.759239197E-3
1.349307108E0,-6.990303099E-2,-2.335214615E-2,4.231071472E-2
1.359316873E0,-6.467580795E-2,1.383316517E-2,5.440902710E-2
1.369357157E0,1.444809139E-3,7.611155510E-2,2.902030945E-2
1.379366922E0,-4.530280828E-3,3.057599068E-2,1.398944855E-2
1.389376688E0,-1.040285453E-2,2.521288395E-2,7.032775879E-2
1.399416971E0,-1.544032246E-3,3.400897980E-2,-5.807495117E-2
1.409426737E0,7.392302155E-3,5.655944347E-2,-3.814315796E-2
1.419467020E0,2.542383596E-2,3.572118282E-2,-3.745746613E-2
1.429476786E0,1.896765828E-2,5.169749260E-3,9.965896606E-4
